"data_year","ori","pub_agency_name","pub_agency_unit","agency_type_name","state_abbr","state_name","division_name","county_name","region_name","population_group_code","population_group_desc","offense_code","offense_name","offender_race","offender_ethnicity","offender_age","offender_sex","victim_type_code","victim_type_name","location_code","location_name","weapon_code","weapon_name","prop_desc_code","data_year","prop_desc_code","prop_desc_name","stolen_value","recovered_value","recovered_flag","date_recovered"
2021,NC0150000,Camden,,County,NC,North Carolina,South Atlantic,CAMDEN,South,"9C","MSA counties from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"44",2021,"44",Camping/ Hunting/ Fishing Equipment/ Supplies,100,0,false,
2021,NC0150000,Camden,,County,NC,North Carolina,South Atlantic,CAMDEN,South,"9C","MSA counties from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"36",2021,"36",Tools,215,0,false,
2021,NC0150000,Camden,,County,NC,North Carolina,South Atlantic,CAMDEN,South,"9C","MSA counties from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"26",2021,"26",Radio/ TV/ VCR,1600,0,false,
2021,NC0150000,Camden,,County,NC,North Carolina,South Atlantic,CAMDEN,South,"9C","MSA counties from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"07",2021,"07",Computer Hard/ Software,400,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","23F",Theft From Motor Vehicle,Unknown,Not Hispanic or Latino,0,U,B,Business,"18",Parking/Drop Lot/Garage,,,"06",2021,"06",Clothes/ Furs,1,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"21",Restaurant,,,"77",2021,"77",Other,200,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"21",Restaurant,,,"20",2021,"20",Money,62500,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"21",Restaurant,,,"07",2021,"07",Computer Hard/ Software,150,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"13",2021,"13",Firearms,1,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","23H",All Other Larceny,White,Not Hispanic or Latino,34,M,B,Business,"05",Commercial/Office Building,,,"77",2021,"77",Other,1300,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"77",2021,"77",Other,0,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"48",2021,"48",Documents/ Personal or Business,0,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"26",2021,"26",Radio/ TV/ VCR,300,0,false,
2021,GA0440600,Doraville,,City,GA,Georgia,South Atlantic,DEKALB,South,"5","Cities from 10,000 thru 24,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"17",2021,"17",Jewelry/ Precious Metals,4000,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"20",2021,"20",Money,550,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"20",2021,"20",Money,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,B,Business,"13",Highway/Road/Alley/Street/Sidewalk,,,"08",2021,"08",Consumable Goods,1,0,false,
2021,SC0100800,North Charleston,,City,SC,South Carolina,South Atlantic,"CHARLESTON, DORCHESTER",South,"2","Cities from 100,000 thru 249,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"80",2021,"80",Weapons-Other,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,200,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,250,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"07",2021,"07",Computer Hard/ Software,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,200,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,250,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Black or African American,Unknown,25,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"07",2021,"07",Computer Hard/ Software,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"25",Other/Unknown,,,"13",2021,"13",Firearms,1,0,false,
2021,CA0370200,Chula Vista,,City,CA,California,Pacific,SAN DIEGO,West,"1C","Cities from 250,000 thru 499,999","240",Motor Vehicle Theft,Unknown,Not Specified,0,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"03",2021,"03",Automobile,3000,0,false,
2021,CA0371100,San Diego,,City,CA,California,Pacific,SAN DIEGO,West,"1A","Cities 1,000,000 or over","23F",Theft From Motor Vehicle,,,,,I,Individual,"13",Highway/Road/Alley/Street/Sidewalk,,,"77",2021,"77",Other,1200,0,false,
2021,CA0371100,San Diego,,City,CA,California,Pacific,SAN DIEGO,West,"1A","Cities 1,000,000 or over","23F",Theft From Motor Vehicle,,,,,I,Individual,"13",Highway/Road/Alley/Street/Sidewalk,,,"07",2021,"07",Computer Hard/ Software,3000,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"20",Residence/Home,,,"17",2021,"17",Jewelry/ Precious Metals,5000,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23H",All Other Larceny,,,,,I,Individual,"20",Residence/Home,,,"04",2021,"04",Bicycles,1200,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,100,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"13",2021,"13",Firearms,1924,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"07",2021,"07",Computer Hard/ Software,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,100,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"13",2021,"13",Firearms,1924,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,50,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"07",2021,"07",Computer Hard/ Software,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,58,U,I,Individual,"50",Park/Playground,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,58,U,I,Individual,"50",Park/Playground,,,"65",2021,"65",Identity Documents,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,58,U,I,Individual,"50",Park/Playground,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,58,U,I,Individual,"50",Park/Playground,,,"20",2021,"20",Money,6,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,58,U,I,Individual,"50",Park/Playground,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","240",Motor Vehicle Theft,Unknown,Unknown,26,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"03",2021,"03",Automobile,1,0,false,
2021,OR0200200,Eugene,,City,OR,Oregon,Pacific,LANE,West,"2","Cities from 100,000 thru 249,999","23H",All Other Larceny,,,,,B,Business,"06",Construction Site,,,"36",2021,"36",Tools,1433,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Black or African American,Unknown,23,M,I,Individual,"13",Highway/Road/Alley/Street/Sidewalk,,,"68",2021,"68",Lawn/ Yard/ Garden Equipment,300,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23H",All Other Larceny,Unknown,Unknown,50,U,I,Individual,"13",Highway/Road/Alley/Street/Sidewalk,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,I,Individual,"12",Grocery/Supermarket,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,I,Individual,"12",Grocery/Supermarket,,,"20",2021,"20",Money,20,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,I,Individual,"12",Grocery/Supermarket,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,GA0250400,Pooler,,City,GA,Georgia,South Atlantic,CHATHAM,South,"4","Cities from 25,000 thru 49,999","220",Burglary/Breaking & Entering,,,,,B,Business,"05",Commercial/Office Building,,,"26",2021,"26",Radio/ TV/ VCR,1,0,false,
2021,OH0570900,Moraine,,City,OH,Ohio,East North Central,MONTGOMERY,Midwest,"6","Cities from 2,500 thru 9,999","23H",All Other Larceny,Unknown,Not Specified,0,U,I,Individual,"20",Residence/Home,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"48",2021,"48",Documents/ Personal or Business,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,B,Business,"21",Restaurant,,,"77",2021,"77",Other,82,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,B,Business,"21",Restaurant,,,"02",2021,"02",Alcohol,500,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,I,Individual,"21",Restaurant,,,"77",2021,"77",Other,82,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,,,,,I,Individual,"21",Restaurant,,,"02",2021,"02",Alcohol,500,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"17",2021,"17",Jewelry/ Precious Metals,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","220",Burglary/Breaking & Entering,,,,,I,Individual,"20",Residence/Home,,,"06",2021,"06",Clothes/ Furs,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,49,M,I,Individual,"20",Residence/Home,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"27",2021,"27",Recordings,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"17",2021,"17",Jewelry/ Precious Metals,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"13",2021,"13",Firearms,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","26B",Credit Card/Automated Teller Machine Fraud,Black or African American,Not Hispanic or Latino,50,M,I,Individual,"07",Convenience Store,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23D",Theft From Building,Black or African American,Not Hispanic or Latino,50,M,I,Individual,"07",Convenience Store,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,NM0080200,Carlsbad,,City,NM,New Mexico,Mountain,EDDY,West,"4","Cities from 25,000 thru 49,999","240",Motor Vehicle Theft,White,Hispanic or Latino,29,M,I,Individual,"20",Residence/Home,,,"03",2021,"03",Automobile,25000,0,false,
2021,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,"DELAWARE, FAIRFIELD, FRANKLIN",Midwest,"1B","Cities from 500,000 thru 999,999","240",Motor Vehicle Theft,Black or African American,Not Specified,50,M,I,Individual,"20",Residence/Home,,,"23",2021,"23",Office Equipment,800,800,true,2021-03-25
2021,OHCOP0000,Columbus,,City,OH,Ohio,East North Central,"DELAWARE, FAIRFIELD, FRANKLIN",Midwest,"1B","Cities from 500,000 thru 999,999","240",Motor Vehicle Theft,Black or African American,Not Specified,50,M,I,Individual,"20",Residence/Home,,,"03",2021,"03",Automobile,20000,20000,true,2021-03-25
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"77",2021,"77",Other,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"07",2021,"07",Computer Hard/ Software,1,0,false,
2021,AL0011200,Hoover,,City,AL,Alabama,East South Central,"JEFFERSON, SHELBY",South,"3","Cities from 50,000 thru 99,999","23H",All Other Larceny,Unknown,Unknown,0,U,I,Individual,"20",Residence/Home,,,"21",2021,"21",Negotiable Instruments,1,0,false,
2021,IL1010200,Loves Park,,City,IL,Illinois,East North Central,"BOONE, WINNEBAGO",Midwest,"5","Cities from 10,000 thru 24,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,0,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,20,0,false,
2021,IL1010200,Loves Park,,City,IL,Illinois,East North Central,"BOONE, WINNEBAGO",Midwest,"5","Cities from 10,000 thru 24,999","23F",Theft From Motor Vehicle,Unknown,Unknown,0,U,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,20,0,false,
2021,IL1010400,Rockford,,City,IL,Illinois,East North Central,"OGLE, WINNEBAGO",Midwest,"2","Cities from 100,000 thru 249,999","23H",All Other Larceny,Unknown,Unknown,0,U,G,Government,"53",School-Elementary/Secondary,,,"07",2021,"07",Computer Hard/ Software,337,0,false,
2021,IL1010400,Rockford,,City,IL,Illinois,East North Central,"OGLE, WINNEBAGO",Midwest,"2","Cities from 100,000 thru 249,999","23H",All Other Larceny,Unknown,Unknown,0,U,I,Individual,"53",School-Elementary/Secondary,,,"07",2021,"07",Computer Hard/ Software,337,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"50",Park/Playground,,,"48",2021,"48",Documents/ Personal or Business,0,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"50",Park/Playground,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"50",Park/Playground,,,"09",2021,"09",Credit/ Debit cards,0,0,false,
2021,GA1060100,Columbus,,City,GA,Georgia,South Atlantic,MUSCOGEE,South,"2","Cities from 100,000 thru 249,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,100,0,false,
2021,NM0130200,Hobbs,,City,NM,New Mexico,Mountain,LEA,West,"4","Cities from 25,000 thru 49,999","290",Destruction/Damage/Vandalism of Property,,,,,B,Business,"14",Hotel/Motel/Etc.,,,"36",2021,"36",Tools,1415,0,false,
2021,NM0130200,Hobbs,,City,NM,New Mexico,Mountain,LEA,West,"4","Cities from 25,000 thru 49,999","220",Burglary/Breaking & Entering,,,,,B,Business,"14",Hotel/Motel/Etc.,,,"36",2021,"36",Tools,1415,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,,,,,I,Individual,"18",Parking/Drop Lot/Garage,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","23F",Theft From Motor Vehicle,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"25",2021,"25",Purse/ Wallet,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"75",2021,"75",Portable Electronic Communications,1,0,false,
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,"1B","Cities from 500,000 thru 999,999","290",Destruction/Damage/Vandalism of Property,Unknown,Unknown,0,U,I,Individual,"03",Bar/Nightclub,,,"25",2021,"25",Purse/ Wallet,1,0,false,
